Age,Education_Level,Years_At_Company,Years_In_Current_Role,Monthly_Income,Salary_Hike_Percent,Job_Level,Performance_Rating,Job_Satisfaction,Work_Life_Balance,Environment_Satisfaction,Relationship_Satisfaction,Training_Hours_Last_Year,Overtime,Remote_Work,Distance_From_Home,Commute_Time_Minutes,Number_Of_Projects,Team_Size,Manager_Rating,Absence_Days,Promotion_Last_5_Years,Stock_Option,Tenure_Stability_Ratio,Income_per_JobLevel,Satisfaction_Composite,Commute_Burden,Promotion_Stagnation_Flag,High_Overtime_Low_WLB,Gender_Male,Marital_Status_Married,Marital_Status_Single,Department_HR,Department_IT,Department_Marketing,Department_Operations,Department_Sales,Job_Role_Accountant,Job_Role_Auditor,Job_Role_Business Development,Job_Role_Content Strategist,Job_Role_Data Analyst,Job_Role_Finance Manager,Job_Role_Financial Analyst,Job_Role_HR Executive,Job_Role_HR Manager,Job_Role_IT Manager,Job_Role_Logistics Coordinator,Job_Role_Marketing Executive,Job_Role_Marketing Manager,Job_Role_Operations Executive,Job_Role_Operations Manager,Job_Role_Quality Analyst,Job_Role_Recruiter,Job_Role_SEO Specialist,Job_Role_Sales Executive,Job_Role_Sales Manager,Job_Role_Software Engineer,Job_Role_System Administrator,Job_Role_Training Specialist,Employment_Type_Full-Time,Employment_Type_Part-Time,Business_Travel_Never,Business_Travel_Rarely,Attrition
43,0,6,0,6073,13.9,2,3,4,4,5,3,22,0,0,5,16,5,6,2,5,0,0,0.0,3036.5,4.0,6.6,1,0,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0
40,1,2,0,7079,13.5,3,2,3,3,2,3,21,0,0,3,10,2,8,3,10,0,1,0.0,2359.6666666666665,2.75,4.0,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
46,0,2,1,5444,17.5,2,3,1,2,5,1,54,0,0,3,9,3,2,3,7,0,0,0.3333333333333333,2722.0,2.25,3.9,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0
31,1,0,0,5920,17.9,1,4,5,4,2,3,72,0,1,13,33,9,2,4,3,0,0,0.0,5920.0,3.5,16.3,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
52,1,4,0,8201,17.4,2,4,5,3,2,4,42,0,0,8,16,4,13,3,7,0,0,0.0,4100.5,3.5,9.6,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
30,2,10,0,13105,13.2,3,4,4,4,5,3,20,0,1,1,5,2,7,5,3,1,1,0.0,4368.333333333333,4.0,1.5,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
34,1,2,1,6232,11.3,2,1,5,5,5,3,40,0,0,37,119,6,13,4,7,0,0,0.3333333333333333,3116.0,4.5,48.9,0,0,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,1
34,2,6,1,9630,14.3,3,4,4,5,2,3,17,0,0,32,124,3,4,3,7,1,1,0.14285714285714285,3210.0,3.5,44.4,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0
28,2,4,3,11575,12.9,2,4,3,3,4,2,25,0,0,8,26,5,7,3,6,0,0,0.6,5787.5,3.0,10.6,1,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0
32,1,8,2,9151,24.1,3,3,3,4,2,4,55,0,1,5,12,1,10,4,4,0,1,0.2222222222222222,3050.3333333333335,3.25,6.2,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,0
42,1,6,0,10283,12.4,3,2,3,2,4,2,43,1,0,28,114,4,4,3,8,0,1,0.0,3427.6666666666665,2.75,39.4,1,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
29,0,11,7,8505,17.2,3,4,2,1,4,3,72,0,0,19,55,5,4,4,6,1,1,0.5833333333333334,2835.0,2.5,24.5,0,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,0
28,1,10,2,12151,14.4,3,5,4,4,3,2,19,1,0,4,19,2,8,3,11,1,1,0.18181818181818182,4050.3333333333335,3.25,5.9,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
38,2,1,0,6793,13.2,2,3,2,3,4,3,20,1,0,8,35,4,5,3,9,0,1,0.0,3396.5,3.0,11.5,0,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0
37,1,6,6,10275,20.8,2,5,4,4,2,2,21,0,0,19,65,8,8,3,5,0,0,0.8571428571428571,5137.5,3.0,25.5,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0
26,1,1,0,5005,16.2,2,1,1,2,3,4,39,0,1,5,11,8,2,4,3,0,0,0.0,2502.5,2.5,6.1,0,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0
43,0,5,3,6526,11.4,3,4,3,4,2,4,12,0,0,16,62,5,4,3,5,0,1,0.5,2175.3333333333335,3.25,22.2,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0
44,1,16,3,12319,16.7,3,2,1,2,5,2,42,1,0,2,5,2,14,4,5,0,1,0.17647058823529413,4106.333333333333,2.5,2.5,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
27,1,1,0,5874,9.8,2,1,2,4,3,4,16,1,0,31,100,4,3,3,5,0,1,0.0,2937.0,3.25,41.0,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,1
36,0,8,5,9084,15.8,3,3,4,2,3,2,19,1,1,12,41,3,7,3,6,0,1,0.5555555555555556,3028.0,2.75,16.1,1,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
40,2,12,11,15545,22.4,3,5,4,2,3,2,52,1,0,3,5,5,3,3,5,1,1,0.8461538461538461,5181.666666666667,2.75,3.5,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
52,1,4,0,9134,16.5,3,5,1,2,1,4,41,1,1,7,23,1,12,4,9,0,1,0.0,3044.6666666666665,2.0,9.3,1,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,1
44,2,4,3,8542,23.6,2,5,1,3,4,4,32,0,1,4,12,4,8,3,7,0,0,0.6,4271.0,3.0,5.2,1,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
30,1,2,1,7885,13.0,2,2,4,4,2,3,42,0,0,13,44,6,7,3,7,0,1,0.3333333333333333,3942.5,3.25,17.4,0,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,0
39,1,11,10,11624,15.2,4,3,2,3,2,2,27,0,0,17,65,4,6,4,2,0,1,0.8333333333333334,2906.0,2.25,23.5,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,0
44,2,5,5,8997,19.1,1,5,3,2,3,3,21,0,1,30,72,4,10,2,3,1,0,0.8333333333333334,8997.0,2.75,37.2,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
18,2,0,0,7778,14.4,1,3,4,3,3,4,51,0,0,14,47,5,5,3,4,0,1,0.0,7778.0,3.5,18.7,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
38,2,6,4,11197,16.9,2,3,5,4,3,4,45,0,0,11,23,2,9,5,7,0,0,0.5714285714285714,5598.5,4.0,13.3,1,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,0
49,2,2,0,8560,18.3,2,5,2,4,3,5,23,0,1,23,73,7,7,2,7,0,0,0.0,4280.0,3.5,30.3,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
58,2,27,0,20856,15.3,5,3,4,4,3,4,44,0,1,6,16,7,7,3,5,0,1,0.0,4171.2,3.75,7.6,1,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
32,2,9,0,9201,13.9,3,4,3,1,3,3,50,1,0,19,72,2,6,5,10,0,1,0.0,3067.0,2.5,26.2,1,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,1
20,1,1,0,4975,15.6,1,5,3,3,3,4,54,0,1,15,40,4,7,2,3,0,1,0.0,4975.0,3.25,19.0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,0
42,2,0,0,9045,9.8,2,3,1,3,4,4,49,0,0,29,92,4,14,3,5,0,0,0.0,4522.5,3.0,38.2,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
36,0,5,5,5503,19.9,2,3,4,3,3,5,16,0,1,15,41,4,13,3,5,0,1,0.8333333333333334,2751.5,3.75,19.1,1,0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
30,1,5,2,10127,20.6,4,2,3,4,2,2,56,1,0,15,52,8,5,3,11,0,1,0.3333333333333333,2531.75,2.75,20.2,1,0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0
34,1,1,0,8737,10.9,2,2,3,3,5,4,51,0,1,8,20,1,11,5,4,0,1,0.0,4368.5,3.75,10.0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,0
40,0,5,2,8588,15.2,4,5,4,2,4,1,26,1,0,4,15,4,4,3,5,1,1,0.3333333333333333,2147.0,2.75,5.5,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
24,1,0,0,4507,14.3,1,3,2,3,3,4,30,1,0,12,34,5,10,3,7,0,0,0.0,4507.0,3.0,15.4,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1
38,1,1,0,7770,16.6,3,4,3,4,4,3,20,1,1,21,50,2,6,5,6,0,1,0.0,2590.0,3.5,26.0,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0
35,1,8,7,7905,16.4,2,4,2,3,3,4,25,0,0,8,32,3,5,3,2,0,0,0.7777777777777778,3952.5,3.0,11.2,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
38,1,2,2,3766,15.6,2,2,3,2,4,2,22,1,1,9,34,6,5,3,5,0,1,0.6666666666666666,1883.0,2.75,12.4,0,1,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1
47,1,2,1,5465,19.3,1,4,2,1,2,1,40,1,1,27,114,5,11,4,2,0,0,0.3333333333333333,5465.0,1.5,38.4,0,1,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
39,1,1,0,5785,14.3,2,4,4,5,3,4,47,0,0,11,49,5,3,4,5,0,0,0.0,2892.5,4.0,15.9,0,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
39,1,10,0,8282,16.9,3,4,4,2,2,2,41,1,0,18,57,5,7,3,9,1,1,0.0,2760.6666666666665,2.5,23.7,0,1,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,0
36,1,1,0,6218,13.6,1,3,4,3,2,3,27,0,0,13,36,7,9,1,6,0,1,0.0,6218.0,3.0,16.6,0,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
29,1,3,3,11467,19.7,3,3,4,4,3,1,64,0,0,6,16,6,6,3,7,0,1,0.75,3822.3333333333335,3.0,7.6,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0
25,2,4,2,11369,13.1,3,4,2,5,4,4,8,0,0,8,25,4,8,3,5,0,1,0.4,3789.6666666666665,3.75,10.5,1,0,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
36,1,0,0,7439,12.3,3,2,2,3,2,4,46,0,1,18,65,6,8,3,3,0,1,0.0,2479.6666666666665,2.75,24.5,0,0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,0
34,0,10,7,8912,15.5,3,3,1,3,5,3,17,0,1,7,26,3,11,4,4,0,1,0.6363636363636364,2970.6666666666665,3.0,9.6,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
35,0,4,0,7684,13.1,3,3,4,2,4,4,30,0,0,7,23,7,11,3,3,0,1,0.0,2561.3333333333335,3.5,9.3,1,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,0
24,1,6,2,8260,16.2,2,4,4,3,3,4,22,0,0,2,7,3,5,5,8,0,0,0.2857142857142857,4130.0,3.5,2.7,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0
26,2,7,3,10507,11.9,3,4,2,4,2,2,33,0,1,9,15,2,6,1,6,0,1,0.375,3502.3333333333335,2.5,10.5,1,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
36,2,8,6,11605,14.7,3,4,4,3,2,4,41,0,0,6,18,2,3,4,2,0,1,0.6666666666666666,3868.3333333333335,3.25,7.8,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,0
31,1,0,0,5382,18.9,1,4,3,2,2,3,72,0,0,3,8,6,3,5,4,0,0,0.0,5382.0,2.5,3.8,0,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0
41,1,0,0,7266,14.2,2,3,4,3,2,5,29,0,1,5,17,4,4,3,5,0,0,0.0,3633.0,3.5,6.7,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
45,1,13,3,11216,14.2,4,4,5,3,5,3,73,0,0,12,27,1,7,3,6,0,1,0.21428571428571427,2804.0,4.0,14.7,1,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0
19,0,1,1,4221,16.8,1,3,5,4,3,3,25,0,1,19,66,3,12,2,8,0,0,0.5,4221.0,3.75,25.6,0,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,0
19,3,1,1,8111,15.7,1,3,4,3,3,3,60,0,1,17,67,2,8,4,5,0,1,0.5,8111.0,3.25,23.7,0,0,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,0
50,1,0,0,7604,18.3,2,4,1,2,3,4,9,0,0,23,77,2,9,1,2,0,0,0.0,3802.0,2.5,30.7,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1
46,2,4,1,10595,21.4,3,4,3,4,2,5,74,0,0,12,35,2,10,3,4,0,1,0.2,3531.6666666666665,3.5,15.5,1,0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0
37,1,0,0,5018,13.3,1,3,3,3,4,3,30,0,0,11,43,2,8,4,6,0,1,0.0,5018.0,3.25,15.3,0,0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
