Employee_ID,Attrition_Risk_Score,Attrition
209478,74,Yes
209479,32,No
209480,55,Yes
209481,33,Yes
209482,1,No
209483,49,No
209484,48,Yes
209485,37,No
209486,79,Yes
209487,58,Yes
209488,67,Yes
209489,58,No
209490,77,No
209491,11,No
209492,65,Yes
209493,11,No
209494,50,No
209495,51,Yes
209496,42,No
209497,45,No
209498,53,No
209499,39,No
209500,41,No
209501,72,Yes
209502,71,Yes
209503,64,Yes
209504,44,No
209505,18,No
209506,0,No
209507,80,Yes
209508,47,Yes
209509,64,Yes
209510,59,Yes
209511,33,No
209512,38,No
209513,50,No
209514,66,Yes
209515,15,No
209516,31,No
209517,60,No
209518,59,No
209519,24,No
209520,41,No
209521,41,No
209522,29,No
209523,70,No
209524,32,No
209525,37,No
209526,62,Yes
209527,100,Yes
209528,82,No
209529,53,No
209530,60,No
209531,47,No
209532,43,No
209533,70,Yes
209534,25,No
209535,70,Yes
209536,53,No
209537,29,No
209538,39,No
209539,40,No
209540,91,Yes
209541,28,No
209542,0,No
209543,8,No
209544,47,Yes
209545,48,Yes
209546,61,No
209547,36,No
209548,8,No
209549,21,No
209550,63,No
209551,64,Yes
209552,38,No
209553,26,No
209554,60,No
209555,72,Yes
209556,28,No
209557,100,Yes
209558,66,No
209559,28,No
209560,55,Yes
209561,30,No
209562,33,No
209563,60,No
209564,37,No
209565,33,No
209566,20,No
209567,66,Yes
209568,44,No
209569,10,No
209570,40,No
209571,40,No
209572,36,No
209573,10,No
209574,69,Yes
209575,35,No
209576,82,Yes
209577,49,No
209578,48,No
209579,65,Yes
209580,44,No
209581,48,No
209582,84,Yes
209583,63,Yes
209584,24,No
209585,69,No
209586,56,Yes
209587,5,No
209588,16,No
209589,91,Yes
209590,66,No
209591,62,Yes
209592,67,No
209593,37,No
209594,72,Yes
209595,52,No
209596,0,No
209597,57,Yes
209598,52,Yes
209599,39,No
209600,44,No
209601,49,Yes
209602,62,Yes
209603,67,Yes
209604,37,No
209605,56,No
209606,24,No
209607,65,Yes
209608,14,No
209609,47,Yes
209610,57,No
209611,69,Yes
209612,48,No
209613,40,No
209614,33,No
209615,36,No
209616,73,Yes
209617,30,No
209618,57,No
209619,61,No
209620,34,No
209621,43,No
209622,6,No
209623,43,No
209624,52,Yes
209625,53,Yes
209626,38,No
209627,100,Yes
209628,25,No
209629,49,No
209630,19,No
209631,64,Yes
209632,92,Yes
209633,90,Yes
209634,50,Yes
209635,47,No
209636,62,Yes
209637,43,No
209638,26,No
209639,59,Yes
209640,46,Yes
209641,41,No
209642,15,No
209643,31,Yes
209644,40,Yes
209645,53,Yes
209646,79,Yes
209647,38,Yes
209648,100,Yes
209649,57,No
209650,9,No
209651,53,No
209652,38,No
209653,19,No
209654,83,Yes
209655,57,Yes
209656,41,No
209657,36,No
209658,59,Yes
209659,61,Yes
209660,20,No
209661,18,No
209662,25,No
209663,3,No
209664,43,No
209665,34,No
209666,56,No
209667,19,No
209668,58,No
209669,34,No
209670,30,No
209671,1,No
209672,41,No
209673,39,No
209674,13,No
209675,73,Yes
209676,59,Yes
209677,83,Yes
209678,60,Yes
209679,30,No
209680,29,No
209681,40,No
209682,60,No
209683,51,No
209684,54,Yes
209685,38,No
209686,56,No
209687,20,No
209688,44,No
209689,37,No
209690,86,Yes
209691,66,No
209692,79,No
209693,58,No
209694,51,Yes
209695,79,Yes
209696,30,No
209697,46,No
209698,57,Yes
209699,48,No
209700,45,No
209701,9,No
209702,43,No
209703,57,No
209704,36,No
209705,96,Yes
209706,43,Yes
209707,61,No
209708,55,No
209709,33,No
209710,66,No
209711,66,Yes
209712,63,No
209713,36,No
209714,19,No
209715,63,No
209716,70,Yes
209717,44,No
209718,19,No
209719,47,No
209720,42,No
209721,35,No
209722,49,No
209723,28,No
209724,9,No
209725,38,No
209726,34,No
209727,34,Yes
209728,34,No
209729,50,No
209730,40,No
209731,44,No
209732,56,Yes
209733,30,No
209734,28,No
209735,37,No
209736,43,No
209737,47,Yes
209738,26,No
209739,33,No
209740,34,No
209741,70,Yes
209742,70,Yes
209743,10,No
209744,31,Yes
209745,54,No
209746,92,Yes
209747,15,No
209748,92,Yes
209749,4,No
209750,25,No
209751,30,No
209752,33,No
209753,16,No
209754,28,No
209755,28,No
209756,88,No
209757,69,Yes
209758,49,Yes
209759,20,No
209760,41,No
209761,32,No
209762,29,No
209763,58,No
209764,86,Yes
209765,44,No
209766,54,Yes
209767,41,No
209768,40,No
209769,54,No
209770,28,No
209771,19,No
209772,17,No
209773,72,No
209774,39,Yes
209775,35,No
209776,78,Yes
209777,18,No
209778,61,Yes
209779,50,No
209780,16,No
209781,40,No
209782,74,Yes
209783,89,Yes
209784,37,No
209785,34,No
209786,71,Yes
209787,76,Yes
209788,40,No
209789,49,Yes
209790,51,No
209791,38,No
209792,31,No
209793,17,No
209794,32,No
209795,19,No
209796,24,No
209797,21,No
209798,100,Yes
209799,35,Yes
209800,60,No
209801,46,No
209802,69,Yes
209803,44,No
209804,51,Yes
209805,26,Yes
209806,31,No
209807,51,No
209808,23,No
209809,62,Yes
209810,40,Yes
209811,34,No
209812,37,No
209813,21,No
209814,19,No
209815,72,Yes
209816,40,No
209817,43,No
209818,31,No
209819,48,No
209820,72,Yes
209821,29,No
209822,0,No
209823,24,No
209824,27,No
209825,25,No
209826,29,No
209827,48,No
209828,57,No
209829,63,Yes
209830,69,Yes
209831,52,Yes
209832,24,No
209833,59,Yes
209834,22,No
209835,28,No
209836,52,Yes
209837,29,No
209838,36,No
209839,49,No
209840,77,Yes
209841,0,No
209842,89,Yes
209843,43,No
209844,46,Yes
209845,0,No
209846,18,No
209847,65,No
209848,58,Yes
209849,39,Yes
209850,35,No
209851,49,No
209852,34,No
209853,44,No
209854,44,No
209855,56,No
209856,46,No
209857,49,Yes
209858,37,No
209859,44,No
209860,100,Yes
209861,33,No
209862,30,No
209863,76,Yes
209864,48,No
209865,66,No
209866,65,Yes
209867,79,Yes
209868,38,No
209869,43,No
209870,31,No
209871,89,Yes
209872,34,No
209873,34,No
209874,6,No
209875,32,No
209876,57,No
209877,29,No
209878,15,No
209879,40,Yes
209880,48,Yes
209881,4,No
209882,72,No
209883,47,Yes
209884,59,Yes
209885,23,No
209886,35,No
209887,81,Yes
209888,44,Yes
209889,41,No
209890,44,No
209891,69,Yes
209892,70,No
209893,20,No
209894,55,Yes
209895,13,No
209896,62,Yes
209897,49,Yes
209898,20,No
209899,29,No
209900,30,Yes
209901,66,No
209902,62,No
209903,29,No
209904,27,No
209905,18,No
209906,21,No
209907,23,No
209908,69,Yes
209909,67,Yes
209910,46,No
209911,40,No
209912,28,No
209913,24,No
209914,50,No
209915,34,No
209916,16,No
209917,4,No
209918,46,No
209919,37,No
209920,48,No
209921,12,No
209922,26,No
209923,53,No
209924,44,No
209925,57,Yes
209926,41,No
209927,18,No
209928,83,Yes
209929,37,No
209930,67,Yes
209931,38,No
209932,61,Yes
209933,15,No
209934,97,Yes
209935,35,No
209936,56,Yes
209937,49,No
209938,46,No
209939,37,No
209940,9,No
209941,40,No
209942,44,No
209943,35,No
209944,38,No
209945,0,No
209946,10,No
209947,65,Yes
209948,63,Yes
209949,47,Yes
209950,61,No
209951,18,No
209952,34,No
209953,38,No
209954,60,Yes
209955,31,No
209956,48,No
209957,38,Yes
209958,25,No
209959,44,Yes
209960,59,No
209961,56,Yes
209962,54,Yes
209963,13,Yes
209964,39,No
209965,35,No
209966,59,No
209967,53,No
209968,24,No
209969,55,Yes
209970,48,No
209971,48,No
209972,26,No
209973,38,No
209974,48,Yes
209975,85,Yes
209976,32,No
209977,38,No
209978,67,Yes
209979,51,No
209980,58,Yes
209981,68,Yes
209982,58,Yes
209983,65,Yes
209984,70,Yes
209985,32,Yes
209986,100,Yes
209987,35,No
209988,68,Yes
209989,76,No
209990,4,No
209991,24,No
209992,36,No
209993,52,Yes
209994,56,No
209995,64,No
209996,74,No
209997,25,No
209998,39,No
209999,26,No
210000,75,Yes
210001,23,No
210002,15,No
210003,63,Yes
210004,70,No
210005,2,No
210006,66,No
210007,40,No
210008,43,No
210009,30,No
210010,36,No
210011,6,No
210012,84,Yes
210013,45,No
210014,46,No
210015,11,No
210016,52,No
210017,89,No
210018,85,Yes
210019,19,No
210020,40,No
210021,40,No
210022,56,Yes
210023,68,No
210024,22,No
210025,66,Yes
210026,76,Yes
210027,59,No
210028,49,No
210029,55,Yes
210030,78,Yes
210031,24,No
210032,22,No
210033,43,Yes
210034,44,No
210035,37,No
210036,39,Yes
210037,77,Yes
210038,52,No
210039,46,No
210040,48,No
210041,51,No
210042,33,No
210043,20,No
210044,41,No
210045,72,Yes
210046,51,No
210047,80,Yes
210048,22,No
210049,22,No
210050,7,No
210051,60,Yes
210052,32,No
210053,50,Yes
210054,32,No
210055,33,No
210056,10,No
210057,34,No
210058,79,Yes
210059,58,No
210060,40,No
210061,0,No
210062,48,No
210063,17,No
210064,49,Yes
210065,35,Yes
210066,59,Yes
210067,2,No
210068,33,No
210069,29,No
210070,65,Yes
210071,49,No
210072,32,No
210073,61,Yes
210074,29,No
210075,77,Yes
210076,78,Yes
210077,40,No
210078,44,No
210079,31,No
210080,56,Yes
210081,61,No
210082,52,No
210083,43,No
210084,87,Yes
210085,61,Yes
210086,15,No
210087,56,No
210088,36,No
210089,11,No
210090,60,Yes
210091,75,No
210092,25,No
210093,26,No
210094,9,No
210095,70,Yes
210096,78,Yes
210097,43,Yes
210098,34,No
210099,40,No
210100,44,No
210101,53,Yes
210102,67,No
210103,70,Yes
210104,8,No
210105,57,No
210106,22,No
210107,31,No
210108,48,No
210109,36,No
210110,30,No
210111,72,Yes
210112,58,No
210113,29,No
210114,74,Yes
210115,55,Yes
210116,61,Yes
210117,48,No
210118,59,No
210119,36,No
210120,20,No
210121,51,No
210122,67,Yes
210123,47,Yes
210124,95,Yes
210125,52,Yes
210126,28,No
210127,94,Yes
210128,34,Yes
210129,85,Yes
210130,20,No
210131,35,Yes
210132,38,No
210133,69,Yes
210134,41,No
210135,47,Yes
210136,66,Yes
210137,41,No
210138,50,Yes
210139,58,Yes
210140,34,No
210141,30,No
210142,36,No
210143,27,No
210144,57,No
210145,60,No
210146,95,Yes
210147,25,No
210148,56,No
210149,15,No
210150,32,No
210151,55,No
210152,83,Yes
210153,72,Yes
210154,66,Yes
210155,40,No
210156,63,Yes
210157,79,Yes
210158,49,Yes
210159,38,Yes
210160,35,No
210161,100,Yes
210162,61,No
210163,11,No
210164,30,Yes
210165,57,Yes
210166,68,Yes
210167,64,Yes
210168,48,No
210169,38,No
210170,55,No
210171,21,No
210172,17,No
210173,53,No
210174,49,No
210175,35,No
210176,38,No
210177,64,Yes
210178,49,No
210179,100,Yes
210180,69,Yes
210181,66,No
210182,56,Yes
210183,32,No
210184,46,Yes
210185,44,No
210186,43,No
210187,59,No
210188,35,No
210189,51,No
210190,73,Yes
210191,71,Yes
210192,11,No
210193,45,No
210194,33,No
210195,21,No
210196,51,No
210197,49,Yes
210198,63,No
210199,59,No
210200,20,No
210201,73,Yes
210202,55,No
210203,45,Yes
210204,39,No
210205,64,No
210206,83,Yes
210207,39,No
210208,61,No
210209,12,No
210210,73,Yes
210211,45,No
210212,41,No
210213,31,No
210214,67,No
210215,7,No
210216,57,Yes
210217,56,Yes
210218,20,No
210219,65,Yes
210220,39,No
210221,38,No
210222,81,Yes
210223,52,No
210224,30,No
210225,72,Yes
210226,45,Yes
210227,47,Yes
210228,8,No
210229,68,Yes
210230,52,No
210231,28,No
210232,31,No
210233,36,Yes
210234,32,No
210235,43,No
210236,72,Yes
210237,14,No
210238,61,No
210239,14,No
210240,52,No
210241,39,No
210242,22,No
210243,69,Yes
210244,33,No
210245,54,No
210246,1,No
210247,27,No
210248,36,No
210249,39,No
210250,38,No
210251,44,No
210252,53,No
210253,25,No
210254,93,Yes
210255,57,No
210256,33,No
210257,49,No
210258,38,No
210259,37,No
210260,57,No
210261,45,No
210262,30,No
210263,48,No
210264,0,No
210265,48,No
210266,41,No
210267,56,No
210268,59,No
210269,28,No
210270,41,No
210271,89,Yes
210272,25,No
210273,44,No
210274,41,No
210275,83,Yes
210276,22,No
210277,73,Yes
210278,76,Yes
210279,62,Yes
210280,3,No
210281,52,Yes
210282,58,No
210283,78,No
210284,10,No
210285,25,No
210286,57,No
210287,60,Yes
210288,17,No
210289,57,No
210290,78,Yes
210291,42,No
210292,57,No
210293,88,Yes
210294,85,Yes
210295,66,Yes
210296,40,No
210297,71,Yes
210298,33,No
210299,61,Yes
210300,50,No
210301,31,Yes
210302,88,No
210303,42,No
210304,64,No
210305,86,Yes
210306,76,Yes
210307,20,No
210308,66,Yes
210309,36,Yes
210310,62,No
210311,37,No
210312,77,Yes
210313,31,No
210314,63,No
210315,25,No
210316,27,No
210317,57,No
210318,22,No
210319,54,No
210320,39,No
210321,67,Yes
210322,80,No
210323,48,No
210324,20,No
210325,67,Yes
210326,52,Yes
210327,67,Yes
210328,49,Yes
210329,61,No
210330,27,No
210331,30,Yes
210332,27,No
210333,32,No
210334,77,Yes
210335,53,No
210336,28,No
210337,59,Yes
210338,9,No
210339,52,No
210340,41,No
210341,47,No
210342,62,Yes
210343,35,No
210344,84,Yes
210345,14,No
210346,48,No
210347,57,No
210348,25,No
210349,23,No
210350,0,No
210351,40,No
210352,53,No
210353,76,Yes
210354,20,No
210355,55,No
210356,47,No
210357,7,No
210358,88,Yes
210359,62,No
210360,52,No
210361,64,Yes
210362,40,No
210363,61,Yes
210364,61,Yes
210365,91,Yes
210366,3,No
210367,26,No
210368,39,No
210369,21,No
210370,51,No
210371,52,Yes
210372,54,Yes
210373,35,No
210374,43,No
210375,8,No
210376,82,No
210377,65,No
210378,70,No
210379,53,No
210380,30,No
210381,56,Yes
210382,61,No
210383,39,No
210384,83,Yes
210385,68,No
210386,40,No
210387,74,Yes
210388,28,No
210389,36,No
210390,42,No
210391,61,Yes
210392,49,No
210393,71,Yes
210394,61,No
210395,25,No
210396,5,No
210397,45,No
210398,50,No
210399,59,Yes
210400,55,No
210401,76,Yes
210402,22,No
210403,34,No
210404,27,No
210405,39,No
210406,9,No
210407,27,No
210408,31,No
210409,58,Yes
210410,54,Yes
210411,59,Yes
210412,76,Yes
210413,34,No
210414,23,No
210415,24,No
210416,24,Yes
210417,51,Yes
210418,33,No
210419,36,No
210420,46,No
210421,17,No
210422,64,Yes
210423,52,No
210424,32,No
210425,24,No
210426,37,No
210427,20,No
210428,62,No
210429,44,No
210430,10,No
210431,41,No
210432,85,Yes
210433,64,Yes
210434,53,Yes
210435,59,Yes
210436,58,Yes
210437,48,No
210438,38,Yes
210439,23,No
210440,46,Yes
210441,46,No
210442,15,No
210443,65,Yes
210444,56,No
210445,10,No
210446,9,No
210447,26,No
210448,38,No
210449,38,No
210450,9,No
210451,49,No
210452,24,No
210453,77,Yes
210454,75,Yes
210455,70,Yes
210456,49,No
210457,48,No
210458,73,Yes
210459,45,No
210460,48,No
210461,45,No
210462,38,No
210463,51,No
210464,55,No
210465,69,Yes
210466,61,Yes
210467,69,Yes
210468,27,No
210469,18,No
210470,37,No
210471,64,Yes
210472,65,Yes
210473,60,No
210474,32,No
210475,74,Yes
210476,25,No
210477,79,Yes
210478,26,No
210479,71,No
210480,28,No
210481,27,No
210482,42,No
210483,25,No
210484,24,No
210485,27,No
210486,11,No
210487,62,Yes
210488,33,Yes
210489,49,Yes
210490,44,No
210491,62,Yes
210492,62,Yes
210493,68,No
210494,65,Yes
210495,53,Yes
210496,17,No
210497,45,No
210498,67,Yes
210499,39,No
210500,25,No
210501,38,No
210502,12,No
210503,73,Yes
210504,34,No
210505,27,No
210506,21,No
210507,59,Yes
210508,51,Yes
210509,14,No
210510,50,No
210511,60,Yes
210512,41,No
210513,72,Yes
210514,19,No
210515,35,No
210516,32,No
210517,49,No
210518,68,Yes
210519,23,No
210520,74,Yes
210521,52,Yes
210522,30,No
210523,38,No
210524,64,Yes
210525,33,No
210526,50,No
210527,45,No
210528,44,No
210529,27,No
210530,20,No
210531,41,No
210532,32,No
210533,38,No
210534,51,No
210535,16,No
210536,44,No
210537,46,No
210538,53,Yes
210539,78,Yes
210540,49,No
210541,33,No
210542,41,No
210543,36,No
210544,44,No
210545,37,No
210546,62,Yes
210547,51,No
210548,18,No
210549,25,No
210550,70,Yes
210551,26,No
210552,67,Yes
210553,34,No
210554,28,Yes
210555,72,Yes
210556,40,No
210557,40,No
210558,48,No
210559,21,No
210560,72,Yes
210561,48,No
210562,76,Yes
210563,58,No
210564,66,Yes
210565,37,No
210566,30,No
210567,35,Yes
210568,48,No
210569,38,No
210570,50,No
210571,49,No
210572,79,Yes
210573,73,Yes
210574,55,No
210575,27,No
210576,39,No
210577,12,No
210578,62,Yes
210579,13,No
210580,61,No
210581,62,Yes
210582,81,Yes
210583,35,No
210584,58,Yes
210585,54,No
210586,23,No
210587,38,No
210588,78,Yes
210589,33,No
210590,52,Yes
210591,63,Yes
210592,41,No
210593,50,No
210594,53,Yes
210595,71,Yes
210596,52,No
210597,20,No
210598,41,No
210599,42,No
210600,48,Yes
210601,23,No
210602,62,No
210603,29,No
210604,18,No
210605,23,No
210606,48,No
210607,34,No
210608,60,Yes
210609,37,No
210610,22,No
210611,99,Yes
210612,42,No
210613,32,No
210614,22,No
210615,67,No
210616,66,No
210617,34,Yes
210618,12,No
210619,57,No
210620,71,Yes
210621,38,No
210622,53,Yes
210623,14,No
210624,57,No
210625,53,Yes
210626,59,Yes
210627,11,No
210628,4,No
210629,57,No
210630,100,Yes
210631,79,Yes
210632,20,No
210633,57,No
210634,24,No
210635,78,Yes
210636,21,No
210637,25,No
210638,23,No
210639,50,No
210640,64,Yes
210641,22,No
210642,69,Yes
210643,19,No
210644,48,Yes
210645,61,No
210646,1,No
210647,28,No
210648,45,Yes
210649,57,No
210650,61,Yes
210651,59,No
210652,27,No
210653,94,Yes
210654,51,Yes
210655,19,No
210656,45,No
210657,31,No
210658,44,No
210659,46,Yes
210660,29,No
210661,22,No
210662,100,Yes
210663,34,No
210664,42,No
210665,34,No
210666,55,No
210667,26,No
210668,78,Yes
210669,64,No
210670,53,Yes
210671,14,No
210672,84,Yes
210673,73,Yes
210674,18,No
210675,70,Yes
210676,42,No
210677,26,No
210678,48,No
210679,100,Yes
210680,42,Yes
210681,43,Yes
210682,66,Yes
210683,32,No
210684,21,No
210685,27,No
210686,21,No
210687,10,No
210688,39,No
210689,53,No
210690,59,No
210691,44,No
210692,51,No
210693,12,No
210694,23,No
210695,54,Yes
210696,28,No
210697,30,No
210698,31,No
210699,67,Yes
210700,31,No
210701,63,Yes
210702,60,No
210703,54,Yes
210704,68,Yes
210705,24,No
210706,30,No
210707,43,No
210708,29,No
210709,46,Yes
210710,28,No
210711,40,No
210712,42,No
210713,29,No
210714,39,No
210715,2,No
210716,37,No
210717,29,No
210718,40,Yes
210719,81,Yes
210720,70,Yes
210721,51,Yes
210722,15,No
210723,26,No
210724,83,Yes
210725,65,Yes
210726,73,No
210727,25,No
210728,31,No
210729,35,No
210730,78,Yes
210731,38,No
210732,44,No
210733,48,No
210734,42,No
210735,22,No
210736,33,No
210737,55,Yes
210738,12,No
210739,20,No
210740,43,No
210741,70,Yes
210742,26,No
210743,26,No
210744,34,No
210745,57,No
210746,68,Yes
210747,19,No
210748,61,No
210749,63,No
210750,0,No
210751,72,No
210752,39,No
210753,11,No
210754,49,Yes
210755,54,No
210756,54,No
210757,48,Yes
210758,53,Yes
210759,16,No
210760,36,No
210761,37,No
210762,53,Yes
210763,91,Yes
210764,88,Yes
210765,47,No
210766,62,No
210767,27,No
210768,51,No
210769,73,Yes
210770,60,Yes
210771,59,No
210772,67,Yes
210773,40,No
210774,36,No
210775,75,No
210776,34,No
210777,36,No
210778,16,No
210779,48,No
210780,38,No
210781,36,No
210782,52,No
210783,67,No
210784,49,Yes
210785,48,No
210786,44,No
210787,78,Yes
210788,43,Yes
210789,74,Yes
210790,26,No
210791,81,Yes
210792,37,No
210793,40,Yes
210794,44,No
210795,65,Yes
210796,23,No
210797,86,Yes
210798,19,No
210799,29,No
210800,78,Yes
210801,84,Yes
210802,18,No
210803,13,No
210804,38,No
210805,31,No
210806,70,No
210807,32,No
210808,46,No
210809,42,No
210810,39,No
210811,31,No
210812,55,No
210813,68,Yes
210814,78,No
210815,22,No
210816,37,Yes
210817,45,No
210818,55,No
210819,45,Yes
210820,61,Yes
210821,21,No
210822,63,Yes
210823,30,No
210824,37,No
210825,63,Yes
210826,26,No
210827,56,Yes
210828,57,Yes
210829,37,No
210830,55,No
210831,51,No
210832,50,No
210833,57,No
210834,33,No
210835,52,Yes
210836,46,No
210837,56,Yes
210838,29,No
210839,55,No
210840,57,No
210841,15,No
210842,24,No
210843,30,No
210844,48,No
210845,36,No
210846,49,No
210847,62,Yes
210848,36,Yes
210849,64,Yes
210850,54,No
210851,0,No
210852,64,No
210853,57,Yes
210854,46,No
210855,55,Yes
210856,16,No
210857,53,Yes
210858,32,No
210859,54,No
210860,8,No
210861,41,No
210862,54,Yes
210863,30,No
210864,68,Yes
210865,7,No
210866,61,Yes
210867,39,No
210868,88,Yes
210869,63,Yes
210870,24,No
210871,0,No
210872,38,No
210873,63,No
210874,0,No
210875,42,No
210876,39,No
210877,20,No
210878,48,No
210879,60,Yes
210880,17,No
210881,32,No
210882,74,Yes
210883,85,Yes
210884,81,Yes
210885,47,No
210886,59,No
210887,53,No
210888,51,No
210889,55,No
210890,81,Yes
210891,0,No
210892,49,No
210893,72,No
210894,55,No
210895,16,No
210896,22,No
210897,54,No
210898,17,No
210899,59,No
210900,63,Yes
210901,72,Yes
210902,59,Yes
210903,100,Yes
210904,33,No
210905,36,No
210906,32,No
210907,37,No
210908,39,No
210909,27,No
210910,48,No
210911,44,No
210912,53,No
210913,41,No
210914,42,No
210915,55,Yes
210916,72,Yes
210917,40,No
210918,53,No
210919,54,No
210920,29,No
210921,70,Yes
210922,37,Yes
210923,24,No
210924,22,No
210925,27,No
210926,45,No
210927,32,No
210928,42,No
210929,37,No
210930,88,Yes
210931,36,No
210932,71,Yes
210933,3,No
210934,45,No
210935,38,Yes
210936,19,No
210937,56,No
210938,41,No
210939,50,No
210940,29,No
210941,26,No
210942,11,No
210943,65,Yes
210944,13,No
210945,21,No
210946,88,Yes
210947,68,Yes
210948,45,No
210949,44,No
210950,27,No
210951,31,No
210952,26,No
210953,29,No
210954,79,Yes
210955,36,No
210956,63,No
210957,84,Yes
210958,15,No
210959,96,Yes
210960,49,No
210961,39,No
210962,51,No
210963,15,No
210964,37,No
210965,27,No
210966,6,No
210967,55,No
210968,27,No
210969,26,No
210970,46,No
210971,100,Yes
210972,41,No
210973,26,No
210974,29,No
210975,29,No
210976,42,No
210977,45,No
210978,44,Yes
210979,54,No
210980,52,No
210981,53,No
210982,62,No
210983,52,Yes
210984,47,Yes
210985,41,No
210986,56,Yes
210987,34,No
210988,68,No
210989,70,Yes
210990,51,Yes
210991,22,No
210992,33,No
210993,52,No
210994,56,Yes
210995,38,No
210996,52,No
210997,66,No
210998,38,No
210999,28,No
211000,10,No
211001,33,No
211002,46,Yes
211003,37,No
211004,40,No
211005,16,No
211006,34,No
211007,41,No
211008,69,No
211009,34,No
211010,63,Yes
211011,17,No
211012,64,Yes
211013,84,Yes
211014,58,Yes
211015,32,No
211016,19,No
211017,2,No
211018,48,No
211019,0,No
211020,16,No
211021,91,Yes
211022,39,No
211023,77,Yes
211024,80,Yes
211025,30,No
211026,69,Yes
211027,0,No
211028,50,Yes
211029,30,No
211030,49,No
211031,33,No
211032,88,Yes
211033,7,No
211034,38,No
211035,48,Yes
211036,39,No
211037,58,No
211038,36,No
